sku_id,title,price,description,availability,image,link
619,Mye mascarilla negra x 30gr,3200 COP,mye mascarilla negra x 30gr,in stock,https://casandra-static.s3.amazonaws.com/products/619/12002.jpg,https://almacensandra.com.co/product/p-619-mye-mascarilla-negra-x-30gr
620,Naissant mascarilla azul plata x 40gr.,4600 COP,naissant mascarilla azul plata x 40gr.,in stock,https://casandra-static.s3.amazonaws.com/products/620/12006.jpg,https://almacensandra.com.co/product/p-620-naissant-mascarilla-azul-plata-x-40gr
621,Naissant mascarilla violeta x 40gr,4600 COP,naissant mascarilla violeta x 40gr,in stock,https://casandra-static.s3.amazonaws.com/products/621/12007.jpg,https://almacensandra.com.co/product/p-621-naissant-mascarilla-violeta-x-40gr
622,Naissant mascarilla perla beige x 40gr,4600 COP,naissant mascarilla perla beige x 40gr,in stock,https://casandra-static.s3.amazonaws.com/products/622/12009.jpg,https://almacensandra.com.co/product/p-622-naissant-mascarilla-perla-beige-x-40gr
623,Nouvelle tratamiento restructurante arroz x 50ml,3900 COP,nouvelle tratamiento restructurante arroz x 50ml,in stock,https://casandra-static.s3.amazonaws.com/products/623/12018.jpg,https://almacensandra.com.co/product/p-623-nouvelle-tratamiento-restructurante-arroz-x-50ml
630,Prokpil ampolla activar negra x 25ml,7900 COP,prokpil ampolla activar negra x 25ml,in stock,https://casandra-static.s3.amazonaws.com/products/630/12046.jpg,https://almacensandra.com.co/product/p-630-prokpil-ampolla-activar-negra-x-25ml
631,Prokpil ampolla activar marron tabaco x 20ml,7900 COP,prokpil ampolla activar marron tabaco x 20ml,in stock,https://casandra-static.s3.amazonaws.com/products/631/12048.jpg,https://almacensandra.com.co/product/p-631-prokpil-ampolla-activar-marron-tabaco-x-20ml
632,Prokpil ampolla activar verde x 20ml,7900 COP,prokpil ampolla activar verde x 20ml,in stock,https://casandra-static.s3.amazonaws.com/products/632/12050.jpg,https://almacensandra.com.co/product/p-632-prokpil-ampolla-activar-verde-x-20ml
634,L mar acondicionador hierbas x 1950ml,25300 COP,l mar acondicionador hierbas x 1950ml,in stock,https://casandra-static.s3.amazonaws.com/products/634/12058.jpg,https://almacensandra.com.co/product/p-634-l-mar-acondicionador-hierbas-x-1950ml
637,Caribbean sunrise tratamiento cholesterol x 540ml,14400 COP,caribbean sunrise tratamiento cholesterol x 540ml,in stock,https://casandra-static.s3.amazonaws.com/products/637/12091.jpg,https://almacensandra.com.co/product/p-637-caribbean-sunrise-tratamiento-cholesterol-x-540ml
638,Caribbean sunrise tratamiento mayonnaise x 540ml,14400 COP,caribbean sunrise tratamiento mayonnaise x 540ml,in stock,https://casandra-static.s3.amazonaws.com/products/638/12092.jpg,https://almacensandra.com.co/product/p-638-caribbean-sunrise-tratamiento-mayonnaise-x-540ml
639,Caribbean sunrise tratamiento avocado x 540ml,14400 COP,caribbean sunrise tratamiento avocado x 540ml,in stock,https://casandra-static.s3.amazonaws.com/products/639/12094.jpg,https://almacensandra.com.co/product/p-639-caribbean-sunrise-tratamiento-avocado-x-540ml
640,Naprolab tratamiento embrion de pato x 300 gr,20900 COP,naprolab tratamiento embrion de pato x 300 gr,in stock,https://casandra-static.s3.amazonaws.com/products/640/12095.jpg,https://almacensandra.com.co/product/p-640-naprolab-tratamiento-embrion-de-pato-x-300-gr
641,Naprolab tratamiento sellante de cuticula x 300gr,20900 COP,naprolab tratamiento sellante de cuticula x 300gr,in stock,https://casandra-static.s3.amazonaws.com/products/641/12096.jpg,https://almacensandra.com.co/product/p-641-naprolab-tratamiento-sellante-de-cuticula-x-300gr
654,Elvive shampoo color vive x 200ml,11900 COP,elvive shampoo color vive x 200ml,in stock,https://casandra-static.s3.amazonaws.com/products/654/12137.jpg,https://almacensandra.com.co/product/p-654-elvive-shampoo-color-vive-x-200ml
655,Elvive shampoo color vive x 370ml,21600 COP,elvive shampoo color vive x 370ml,in stock,https://casandra-static.s3.amazonaws.com/products/655/12138.jpg,https://almacensandra.com.co/product/p-655-elvive-shampoo-color-vive-x-370ml
656,Elvive acondicionador reparacion total 5 x 370ml,20800 COP,elvive acondicionador reparacion total 5 x 370ml,in stock,https://casandra-static.s3.amazonaws.com/products/656/12142.jpg,https://almacensandra.com.co/product/p-656-elvive-acondicionador-reparacion-total-5-x-370ml
658,Elvive shampoo reparacion total 5 x 200 ml,11900 COP,elvive shampoo reparacion total 5 x 200 ml,in stock,https://casandra-static.s3.amazonaws.com/products/658/12144.jpg,https://almacensandra.com.co/product/p-658-elvive-shampoo-reparacion-total-5-x-200-ml
659,Elvive tratamiento reparacion total 5 x 300ml,19800 COP,elvive tratamiento reparacion total 5 x 300ml,in stock,https://casandra-static.s3.amazonaws.com/products/659/12147.jpg,https://almacensandra.com.co/product/p-659-elvive-tratamiento-reparacion-total-5-x-300ml
661,Saloon in shampoo keratin hair x 1000ml,28200 COP,saloon in shampoo keratin hair x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/661/12207.jpg,https://almacensandra.com.co/product/p-661-saloon-in-shampoo-keratin-hair-x-1000ml
663,Saloon in shampoo kertin ultra force x 1000ml,47800 COP,saloon in shampoo kertin ultra force x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/663/12209.jpg,https://almacensandra.com.co/product/p-663-saloon-in-shampoo-kertin-ultra-force-x-1000ml
664,Saloon in acondicionador keratin ultra force x 1000 gr,47800 COP,saloon in acondicionador keratin ultra force x 1000 gr,in stock,https://casandra-static.s3.amazonaws.com/products/664/12210.jpg,https://almacensandra.com.co/product/p-664-saloon-in-acondicionador-keratin-ultra-force-x-1000-gr
665,Saloon in mascarilla platinium x 1000gr,49000 COP,saloon in mascarilla platinium x 1000gr,in stock,https://casandra-static.s3.amazonaws.com/products/665/12211.jpg,https://almacensandra.com.co/product/p-665-saloon-in-mascarilla-platinium-x-1000gr
666,Saloon in color intensifier shampoo platinium x 1000ml,49100 COP,saloon in color intensifier shampoo platinium x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/666/12212.jpg,https://almacensandra.com.co/product/p-666-saloon-in-color-intensifier-shampoo-platinium-x-1000ml
667,Saloon in shampoo hidra repair  x 1000ml,47800 COP,saloon in shampoo hidra repair  x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/667/12213.jpg,https://almacensandra.com.co/product/p-667-saloon-in-shampoo-hidra-repair-x-1000ml
668,Saloon in acondicionador hydra repair  x 1000ml,47800 COP,saloon in acondicionador hydra repair  x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/668/12214.jpg,https://almacensandra.com.co/product/p-668-saloon-in-acondicionador-hydra-repair-x-1000ml
669,Saloon in shampoo color guard x 1000 ml,47800 COP,saloon in shampoo color guard x 1000 ml,in stock,https://casandra-static.s3.amazonaws.com/products/669/12215.jpg,https://almacensandra.com.co/product/p-669-saloon-in-shampoo-color-guard-x-1000-ml
670,Saloon in acondicionador color guard x 1000 gr,47800 COP,saloon in acondicionador color guard x 1000 gr,in stock,https://casandra-static.s3.amazonaws.com/products/670/12216.jpg,https://almacensandra.com.co/product/p-670-saloon-in-acondicionador-color-guard-x-1000-gr
671,Saloon in acondicinador keratin ultra force  x 300 gr,28200 COP,saloon in acondicinador keratin ultra force  x 300 gr,in stock,https://casandra-static.s3.amazonaws.com/products/671/12217.jpg,https://almacensandra.com.co/product/p-671-saloon-in-acondicinador-keratin-ultra-force-x-300-gr
672,Saloon in shampoo keratin ultra force x 300ml,28200 COP,saloon in shampoo keratin ultra force x 300ml,in stock,https://casandra-static.s3.amazonaws.com/products/672/12218.jpg,https://almacensandra.com.co/product/p-672-saloon-in-shampoo-keratin-ultra-force-x-300ml
673,Saloon in tratamiento keratin ultra force x 300 gr,28500 COP,saloon in tratamiento keratin ultra force x 300 gr,in stock,https://casandra-static.s3.amazonaws.com/products/673/12219.jpg,https://almacensandra.com.co/product/p-673-saloon-in-tratamiento-keratin-ultra-force-x-300-gr
674,Saloon in shampoo color guard  x 300 ml,28200 COP,saloon in shampoo color guard  x 300 ml,in stock,https://casandra-static.s3.amazonaws.com/products/674/12221.jpg,https://almacensandra.com.co/product/p-674-saloon-in-shampoo-color-guard-x-300-ml
675,Saloon in acondicionador color guard x 300 gr,28200 COP,saloon in acondicionador color guard x 300 gr,in stock,https://casandra-static.s3.amazonaws.com/products/675/12222.jpg,https://almacensandra.com.co/product/p-675-saloon-in-acondicionador-color-guard-x-300-gr
677,Saloon in shampoo hidra repair x 300ml,28200 COP,saloon in shampoo hidra repair x 300ml,in stock,https://casandra-static.s3.amazonaws.com/products/677/12225.jpg,https://almacensandra.com.co/product/p-677-saloon-in-shampoo-hidra-repair-x-300ml
678,Saloon in acondicionador hidra repair  x 300 ml,28200 COP,saloon in acondicionador hidra repair  x 300 ml,in stock,https://casandra-static.s3.amazonaws.com/products/678/12226.jpg,https://almacensandra.com.co/product/p-678-saloon-in-acondicionador-hidra-repair-x-300-ml
679,Saloon in tratamiento hidra repair leave on x 300 gr,28500 COP,saloon in tratamiento hidra repair leave on x 300 gr,in stock,https://casandra-static.s3.amazonaws.com/products/679/12227.jpg,https://almacensandra.com.co/product/p-679-saloon-in-tratamiento-hidra-repair-leave-on-x-300-gr
688,Sedal acondicionador s.o.s ceramidas. x 350 gr,15400 COP,sedal acondicionador s.o.s ceramidas. x 350 gr,in stock,https://casandra-static.s3.amazonaws.com/products/688/12295.jpg,https://almacensandra.com.co/product/p-688-sedal-acondicionador-sos-ceramidas-x-350-gr
689,Sedal acondicionador rizos definidos  x 340ml,15400 COP,sedal acondicionador rizos definidos  x 340ml,in stock,https://casandra-static.s3.amazonaws.com/products/689/12297.jpg,https://almacensandra.com.co/product/p-689-sedal-acondicionador-rizos-definidos-x-340ml
691,Bonacure repair rescue tratamiento arginine x 200gr,90300 COP,bonacure repair rescue tratamiento arginine x 200gr,in stock,https://casandra-static.s3.amazonaws.com/products/691/12350.jpg,https://almacensandra.com.co/product/p-691-bonacure-repair-rescue-tratamiento-arginine-x-200gr
692,Bonacure repair recue acondicionador arginine  x 1000ml,175700 COP,bonacure repair recue acondicionador arginine  x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/692/12351.jpg,https://almacensandra.com.co/product/p-692-bonacure-repair-recue-acondicionador-arginine-x-1000ml
693,Bonacure repair rescue acondicionador x 200ml,76500 COP,bonacure repair rescue acondicionador x 200ml,in stock,https://casandra-static.s3.amazonaws.com/products/693/12352.jpg,https://almacensandra.com.co/product/p-693-bonacure-repair-rescue-acondicionador-x-200ml
694,Bonacure moisture kick acondicionador hidratante en spray x 200ml,66200 COP,bonacure moisture kick acondicionador hidratante en spray x 200ml,in stock,https://casandra-static.s3.amazonaws.com/products/694/12362.jpg,https://almacensandra.com.co/product/p-694-bonacure-moisture-kick-acondicionador-hidratante-en-spray-x-200ml
696,Bonacure q10 time restore tratamiento restaurador x 200gr,90300 COP,bonacure q10 time restore tratamiento restaurador x 200gr,in stock,https://casandra-static.s3.amazonaws.com/products/696/12374.jpg,https://almacensandra.com.co/product/p-696-bonacure-q10-time-restore-tratamiento-restaurador-x-200gr
697,Bonacure q10 time restore acondicionador x 200 gr,82200 COP,bonacure q10 time restore acondicionador x 200 gr,in stock,https://casandra-static.s3.amazonaws.com/products/697/12375.jpg,https://almacensandra.com.co/product/p-697-bonacure-q10-time-restore-acondicionador-x-200-gr
698,Salerm shampoo protein x 1000 ml,73300 COP,salerm shampoo protein x 1000 ml,in stock,https://casandra-static.s3.amazonaws.com/products/698/12401.jpg,https://almacensandra.com.co/product/p-698-salerm-shampoo-protein-x-1000-ml
700,Salerm shampoo protein x 250 ml,31200 COP,salerm shampoo protein x 250 ml,in stock,https://casandra-static.s3.amazonaws.com/products/700/12403.jpg,https://almacensandra.com.co/product/p-700-salerm-shampoo-protein-x-250-ml
701,Salerm acondicionador proteinico x 1000 gr,73300 COP,salerm acondicionador proteinico x 1000 gr,in stock,https://casandra-static.s3.amazonaws.com/products/701/12406.jpg,https://almacensandra.com.co/product/p-701-salerm-acondicionador-proteinico-x-1000-gr
702,Salerm crema de peinar salerm 21 x 200gr,34100 COP,salerm crema de peinar salerm 21 x 200gr,in stock,https://casandra-static.s3.amazonaws.com/products/702/12407.jpg,https://almacensandra.com.co/product/p-702-salerm-crema-de-peinar-salerm-21-x-200gr
703,Salerm acondicionador proteinico x 250ml,31200 COP,salerm acondicionador proteinico x 250ml,in stock,https://casandra-static.s3.amazonaws.com/products/703/12408.jpg,https://almacensandra.com.co/product/p-703-salerm-acondicionador-proteinico-x-250ml
704,Salerm shampoo blancos x 250 ml,29100 COP,salerm shampoo blancos x 250 ml,in stock,https://casandra-static.s3.amazonaws.com/products/704/12411.jpg,https://almacensandra.com.co/product/p-704-salerm-shampoo-blancos-x-250-ml
705,Salerm shampoo hi repair x 1000 ml,87900 COP,salerm shampoo hi repair x 1000 ml,in stock,https://casandra-static.s3.amazonaws.com/products/705/12413.jpg,https://almacensandra.com.co/product/p-705-salerm-shampoo-hi-repair-x-1000-ml
706,Salerm shampoo hi repair x 250 ml,31200 COP,salerm shampoo hi repair x 250 ml,in stock,https://casandra-static.s3.amazonaws.com/products/706/12414.jpg,https://almacensandra.com.co/product/p-706-salerm-shampoo-hi-repair-x-250-ml
707,Salerm tratamiento deep impact plus x 200ml,52600 COP,salerm tratamiento deep impact plus x 200ml,in stock,https://casandra-static.s3.amazonaws.com/products/707/12417.jpg,https://almacensandra.com.co/product/p-707-salerm-tratamiento-deep-impact-plus-x-200ml
708,Naissant mascarilla chocolate x300ml,28500 COP,naissant mascarilla chocolate x300ml,in stock,https://casandra-static.s3.amazonaws.com/products/708/12464.jpg,https://almacensandra.com.co/product/p-708-naissant-mascarilla-chocolate-x300ml
709,Naissant shampoo procolor x 300ml,21300 COP,naissant shampoo procolor x 300ml,in stock,https://casandra-static.s3.amazonaws.com/products/709/12534.jpg,https://almacensandra.com.co/product/p-709-naissant-shampoo-procolor-x-300ml
710,Naissant tratamiento coco x300 gr,20400 COP,naissant tratamiento coco x300 gr,in stock,https://casandra-static.s3.amazonaws.com/products/710/12539.jpg,https://almacensandra.com.co/product/p-710-naissant-tratamiento-coco-x300-gr
711,Naturaleza y vida shampoo henna pelirrojos x 300ml,17600 COP,naturaleza y vida shampoo henna pelirrojos x 300ml,in stock,https://casandra-static.s3.amazonaws.com/products/711/12552.jpg,https://almacensandra.com.co/product/p-711-naturaleza-y-vida-shampoo-henna-pelirrojos-x-300ml
712,Naturaleza y vida shampoo henna castaño x 300ml,17600 COP,naturaleza y vida shampoo henna castaño x 300ml,in stock,https://casandra-static.s3.amazonaws.com/products/712/12553.jpg,https://almacensandra.com.co/product/p-712-naturaleza-y-vida-shampoo-henna-castano-x-300ml
713,Naturaleza y vida shampoo henna cobrizo x 300ml,17600 COP,naturaleza y vida shampoo henna cobrizo x 300ml,in stock,https://casandra-static.s3.amazonaws.com/products/713/12554.jpg,https://almacensandra.com.co/product/p-713-naturaleza-y-vida-shampoo-henna-cobrizo-x-300ml
715,Saloon in color intensifier shampoo platinium x300ml,29400 COP,saloon in color intensifier shampoo platinium x300ml,in stock,https://casandra-static.s3.amazonaws.com/products/715/12576.jpg,https://almacensandra.com.co/product/p-715-saloon-in-color-intensifier-shampoo-platinium-x300ml
716,Saloon in mascarillas platinium color intensifier x250ml,29500 COP,saloon in mascarillas platinium color intensifier x250ml,in stock,https://casandra-static.s3.amazonaws.com/products/716/12581.jpg,https://almacensandra.com.co/product/p-716-saloon-in-mascarillas-platinium-color-intensifier-x250ml
717,L mar mascarilla hair max color amarillos y canosos x 290gr,23500 COP,l mar mascarilla hair max color amarillos y canosos x 290gr,in stock,https://casandra-static.s3.amazonaws.com/products/717/12584.jpg,https://almacensandra.com.co/product/p-717-l-mar-mascarilla-hair-max-color-amarillos-y-canosos-x-290gr
718,Loreal vitamino color shampoo x 300 ml,87200 COP,loreal vitamino color shampoo x 300 ml,in stock,https://casandra-static.s3.amazonaws.com/products/718/12673.jpg,https://almacensandra.com.co/product/p-718-loreal-vitamino-color-shampoo-x-300-ml
720,Loreal vitamino color mascarilla x 250gr,114400 COP,loreal vitamino color mascarilla x 250gr,in stock,https://casandra-static.s3.amazonaws.com/products/720/12675.jpg,https://almacensandra.com.co/product/p-720-loreal-vitamino-color-mascarilla-x-250gr
721,Loreal silver shampoo x 300ml,84300 COP,loreal silver shampoo x 300ml,in stock,https://casandra-static.s3.amazonaws.com/products/721/12692.jpg,https://almacensandra.com.co/product/p-721-loreal-silver-shampoo-x-300ml
722,Maria salome tratamiento capilar revitalizadora x 350gr,21600 COP,maria salome tratamiento capilar revitalizadora x 350gr,in stock,https://casandra-static.s3.amazonaws.com/products/722/12720.jpg,https://almacensandra.com.co/product/p-722-maria-salome-tratamiento-capilar-revitalizadora-x-350gr
723,Maria salome crema de peinar x 350 gr,17600 COP,maria salome crema de peinar x 350 gr,in stock,https://casandra-static.s3.amazonaws.com/products/723/12724.jpg,https://almacensandra.com.co/product/p-723-maria-salome-crema-de-peinar-x-350-gr
724,Bys pro shampoo bulbo forte tea tree oil anticaspa x 300ml,33500 COP,bys pro shampoo bulbo forte tea tree oil anticaspa x 300ml,in stock,https://casandra-static.s3.amazonaws.com/products/724/12735.jpg,https://almacensandra.com.co/product/p-724-bys-pro-shampoo-bulbo-forte-tea-tree-oil-anticaspa-x-300ml
